"review_id","rating_date","count_helpful","count_unhelpful","employee_job_end_year","employee_length","employee_status","covid_related_review","flags_business_outlook","flags_ceo_approval","flags_recommend_frend","rating_culture_values","rating_diversity_inclusion","rating_overall","rating_work_life","summary","company_name","employee_location","employee_job_title","advice_to_management","review_pros","review_cons","rating_compensation_benefits","rating_senior_leadership","rating_career_opportunities","sector","rating_year","helpfulness_score","employee_job_quit","employee_job_start_year","has_review_text"
56795671,2021-12-16,1,0,2021,4,"REGULAR",1,"NEGATIVE","DISAPPROVE","POSITIVE",4,4,3,3,"Good Experience","HSBC","Bengaluru","Senior Analyst","Salary correction.","Excellent colleagues and manager. Good learning opportunities. Good exposure.","Below par salary as per industry standards. Not good hike.",1,1,4,"Finance",2021,1,TRUE,2017,TRUE
44042310,2021-03-15,3,0,2021,4,"REGULAR",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Disgusting lack of leadership across nearly all band levels.","Procter & Gamble","Cincinnati, OH","Senior IT Manager","Grow up.","Band 1 and Band 2 employees have very good work ethic and drive.","Band 3+ employees do not know what they are doing, and everyone screws each other over for promotions, treating newer employees like slaves without proper compensation. Band 4+ employees are lazy and chase trophies based on their employees' work without rewarding those who actually do the work.",1,1,1,"Manufacturing",2021,3,TRUE,2017,TRUE
81305028,2023-10-26,0,0,2020,9,"REGULAR",1,"POSITIVE","APPROVE","POSITIVE",4,5,4,3,"Good company to work for.","Stellantis","Detroit, MI","Maintenance Manager","Ensure workers have enough time off.","Good pay, benefits, and overtime compensation.","Long hours and weekends can be draining.",5,4,4,"Manufacturing",2023,0,TRUE,2011,TRUE
45211342,2021-04-08,0,0,2020,2,"REGULAR",1,"POSITIVE","APPROVE","POSITIVE",5,5,5,5,"","Oracle","Burlington, NC","Account Executive","Keep up the great work!","Great management and exceptional training.","Few cons were found while working there.",5,5,5,"Technology",2021,0,TRUE,2018,TRUE
43016115,2021-02-24,1,0,2019,1,"REGULAR",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Not conducive","Samsung Electronics","","Supply Chain Analyst","Try changing the culture.","Many opportunities to learn and develop.","Very bad colleagues and no motivation from managers or peers.",2,1,1,"Manufacturing",2021,1,TRUE,2018,TRUE
2081762,2012-10-25,1,1,2012,1,"",0,"NEUTRAL","NO_OPINION","NEGATIVE",2,2,2,3,"Not good for freshers, but good for experienced individuals due to handsome salary.","VNL","","","","Work environment is very good, seniors are helpful and knowledgeable (many from Aricent and Cdot). No work pressure. Good salary for experienced people joining VNL.","Not much developing work. Still not working in LTE. No training for freshers, which may hinder their career prospects.",3,2,3,"Technology",2012,0,TRUE,2011,TRUE
68409926,2022-08-27,1,0,2022,1,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"The company rejected me after giving an offer letter as a fresher, two months later. Never trust this company again.","Crest Data Systems","","","","","They can fire you anytime; not trustworthy.",1,1,3,"Technology",2022,1,TRUE,2021,TRUE
71396278,2022-11-26,1,0,2022,4,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Burnout guaranteed.","Early Start Australia","","","","Great clinical variety and caseload. Loved the immediate team.","The company prioritizes profit over the well-being of clients and clinicians. Pay was terrible, and the overburdening and undervaluing of staff were unacceptable. Hard-working clinicians were run into the ground due to unattainable billable hours, administrative tasks, reporting, and marketing (staff were told to do their own marketing). This, combined with a taxing clinical workload, makes it difficult for new graduates. Unrealistic KPIs and billable hour expectations do not allow for planning, collaboration, or evidence-based practice. The bonus scheme is impossible to benefit from. There is poor communication from management and constant micromanaging of schedules. The company is not inclusive, with no flexibility or willingness to accommodate clinicians with disabilities.",1,1,3,"Healthcare",2022,1,TRUE,2018,TRUE
66321318,2022-07-05,2,0,2022,6,"",1,"POSITIVE","APPROVE","POSITIVE",5,4,4,4,"Great opportunities and great people.","Fishbowl Solutions","","","","Coworkers are very knowledgeable; senior employees provide guidance while juggling their own responsibilities. Company ""Peloton"" awards (company-wide acknowledgment, gift card) can be granted for recognizing great work. It is a smaller company with a tight-knit ""family"" feel, fostering friendships through regular happy hours, ping pong/foosball, ""President's Club"" trips, and recreational sports. As an Oracle/Google partner, there is a high probability of working with large, exciting organizations regularly. Consulting allows for working on multiple projects simultaneously and switching to new projects regularly, accelerating learning and introducing a wide variety of technologies.","As a small company supporting many products, employees need to wear many hats and fill in on projects based on sales pipeline demand. It is difficult to become a true expert or keep up with the latest features in a few products when 20-40 hours/week are spent on unrelated projects. This leads to being a reactive resource rather than a proactive authority in sales calls or new projects. Work-from-home options are limited and restrictive. A significant portion of pay comes from an ""Incentive Bonus"" based solely on billing hours to client projects, which is detrimental to other initiatives like supporting the sales team, internal infrastructure/demo environment maintenance, product development, training and certifications, documenting standard practices, and management/mentorship responsibilities.",3,4,3,"Technology",2022,2,TRUE,2016,TRUE
60818728,2022-03-08,2,0,2020,4,"",1,"NEUTRAL","NO_OPINION","NEGATIVE",2,3,3,2,"Talent Manager","Extreme Reach","","","","Work experience depends on the assigned team; it could be amazing with a great leader or the opposite.","Low salary and a ridiculous 3% bonus performance. No flexibility for work-from-home. Micromanagement. No career opportunities; employees are stuck in the same role.",2,3,3,"Marketing",2022,2,TRUE,2016,TRUE
51886212,2021-08-31,12,0,2020,2,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Stay away from this company. As previously stated, they lie and manipulate.","3EA","","","","Employees become immune to extreme politics and unprofessionalism. One can learn how to deal with a fake company and management, and how to digest significant lies, as many, especially HR and seniors, are dishonest.","Salaries are never credited on time; sometimes they are paid only once every 1.5 to 2 months. Performance-linked amounts are never credited, even after fulfilling criteria (e.g., 5 years of service). Information on their website and other sites is false; there are fewer than 20 employees and no offices in Singapore or Delhi as claimed. Previous experience shown by employees is fake, using top company brand names. They are not management consultants and have no ongoing projects or clients, misleading new joiners with promises of training when they themselves lack business knowledge. Almost everyone has left, and current employees plan to leave once their delayed salaries are paid. They post fake job openings for social media appearance. Knowledgeable people are hired for short periods (1-3 months) to complete tasks, from whom the company learns, but then they fail to pay salaries.",1,1,3,"Technology",2021,12,TRUE,2018,TRUE
30288157,2019-11-09,4,0,2019,4,"REGULAR",0,"NEGATIVE","NO_OPINION","NEGATIVE",4,4,3,4,"Expect a problematic 'grad culture' in Mumbai Technology.","Morgan Stanley","Mumbai","Senior Manager","None. People who would listen are no longer there. Many good people in upper management have recently left, and good employees are not looking to stay.","Some really good teams exist. Good benefits include around 16 public holidays, unlimited sick leave, and transport. Some may appreciate the culture.","The 'grad culture' allows people to move quickly up the ladder without much experience, leading them to unknowingly become pompous. Food is not subsidized. Managers may take credit for travel opportunities employees worked hard for.",3,3,3,"Finance",2019,4,TRUE,2015,TRUE
68717245,2022-09-05,0,0,2022,4,"REGULAR",1,"POSITIVE","APPROVE","POSITIVE",3,3,4,5,"Good experience.","Airbus","","Doctorant CIFRE","Recruit more young graduates and give more importance to apprentices, interns, and doctoral students, as they represent the future of engineering and production in tomorrow's industry.","Very rich environment. Many professions discovered, especially from the design to the production of aircraft.","The company's kinetics are affected by too many personnel and niche employee functions.",5,3,2,"Manufacturing",2022,0,TRUE,2018,TRUE
34978974,2020-08-17,1,0,2020,1,"REGULAR",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,5,1,1,"Do not join.","DXC Technology","","Anonymous Employee","Treat people as individuals, not machines.","","Management treats employees as disposable assets daily. You will regret joining this company.",3,1,5,"Technology",2020,1,TRUE,2019,TRUE
67943032,2022-08-15,2,0,2022,6,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",2,5,1,2,"Good old boys club.","Cox Communications","","","","Not held accountable for missing delivery dates. Slow pace of work. Easy to hide.","Too many changes in leadership. Leaders are afraid to make decisions, leading to much second-guessing. Not a good place unless you have excellent political skills.",4,1,3,"Telecommunications",2022,2,TRUE,2016,TRUE
21488946,2018-07-15,1,0,2018,6,"REGULAR",0,"NEGATIVE","DISAPPROVE","NEGATIVE",1,5,1,1,"Financial advisor","TD","London, ON","Financial Advisor","The CEO is poor; base pay and annual incentive pay are very low.","Used to be a good company.","The CEO changed the entire culture from customer-first and willing to fix fees to prioritizing fees over everything. Managers are unwilling to promote people or support career advancement.",2,1,1,"Finance",2018,1,TRUE,2012,TRUE
48230543,2021-06-11,1,0,2017,20,"REGULAR",1,"POSITIVE","APPROVE","POSITIVE",5,5,4,5,"Great company.","American Express","New York, NY","Marketing Analyst","Ensure people leaders have a vested interest in their team's professional growth and tie their goals to it.","Flexible working arrangements.","Leaders could use more training.",4,4,3,"Finance",2021,1,TRUE,1997,TRUE
10514095,2016-05-06,1,0,2013,2,"REGULAR",0,"NEUTRAL","APPROVE","POSITIVE",3,4,3,3,"Too big.","Citi","New York, NY","Financial Analyst","Implement more clearly defined lines of communication between businesses and departments to reduce redundancies. Teams should work together and encourage mutual growth, as competition often stunts progress at Citi.","Great benefits and pay in line with industry salaries. Many opportunities for promotion and to switch business areas.","Too much bureaucracy. Lack of communication between business units and working groups, leading to the same project being done by multiple groups unknowingly.",3,3,3,"Finance",2016,1,TRUE,2011,TRUE
46724166,2021-05-10,0,0,2020,2,"REGULAR",1,"NEUTRAL","APPROVE","POSITIVE",4,4,4,3,"Great company.","The Coca-Cola Company","Toronto, ON","Manufacturing Supervisor","","Great company with great benefits.","Depends on the leadership at the time.",3,3,4,"Manufacturing",2021,0,TRUE,2018,TRUE
54529892,2021-10-26,0,0,2020,1,"REGULAR",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Bad","McDonald's","","Customer Service (CSR)","They need to pay more.","People were fun to work with.","Not worth the pay.",1,1,1,"Hospitality",2021,0,TRUE,2019,TRUE
8717309,2015-11-22,1,0,2015,4,"REGULAR",0,"NEGATIVE","DISAPPROVE","NEGATIVE",2,5,2,2,"Cross Border Morgage Advisor","RBC","Raleigh, NC","Anonymous Employee","Invest in marketing and allow sales people to do their jobs. Understand that U.S. regulations are different from Canada's, so operations will not run the same. Let managers do their jobs and stop trying to run every department from ivory towers, and stop bringing in consultants to change things annually. The numbers clearly showed a capable team. Also, expect to work 50+ hours per week.","Good benefits, but that's where the advantages end for sales roles.","RBC Bank appears to hate its sales staff, constantly reducing staff yearly while increasing goals. Sales staff are reduced, but more audit, risk, and other cost-incurring departments are hired. The sales department, which brings in revenue, is constantly under pressure, and no matter how well you perform, the CEO still treats you poorly.",4,1,2,"Finance",2015,1,TRUE,2011,TRUE
62819826,2022-04-15,1,0,2021,1,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Liars, scammers, or frauds—it's hard to tell which one.","Cosmic Strands","","","","You can work from home, but often for free.","Do not believe fake reviews claiming timely payment; it almost never happens. Employees often wait over a month to get paid, and the pay is extremely low. Admins and the CEO of Cosmic Strands speak poor English, making it difficult to imagine how they can judge quality academic work. The company still owes money to employees.",1,1,3,"Technology",2022,1,TRUE,2020,TRUE
62701476,2022-04-12,2,0,2022,1,"",1,"POSITIVE","APPROVE","POSITIVE",3,5,4,5,"Enjoyable time.","FaceGym","","","","Felt supported, loved coworkers, loved the brand concept. Normal hours, united team, good benefits offered.","Would like to see faster company growth, quicker career progression, and salary raises commensurate with growing inflation.",5,5,3,"Retail",2022,2,TRUE,2021,TRUE
73099459,2023-01-29,2,0,2023,2,"",1,"NEUTRAL","DISAPPROVE","NEGATIVE",4,3,3,4,"Lacks good leadership.","Babylon","","","","Great mission. Good technical stack and generally good skills within the engineering community.","Seriously lacks leadership and direction from the top.",4,1,3,"Healthcare",2023,2,TRUE,2021,TRUE
59078301,2022-02-03,8,0,2021,6,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,2,3,"Poor management and women are not treated well.","RICS","","","","Depending on the role, there's a good work-life balance.","No organization or strategy. Employees are not empowered or enabled to do their jobs. There are chauvinistic men who talk down to female staff.",3,1,3,"Professional Services",2022,8,TRUE,2015,TRUE
39779438,2020-12-24,1,0,2020,4,"",1,"NEGATIVE","APPROVE","NEGATIVE",1,3,1,2,"Do not value employees.","Blank Rome","","","","Pay is decent for the work.","Employees have to pay for medical. Not vested in the retirement plan for almost 4 years. Everyone is replaceable, regardless of tenure.",3,1,3,"Legal",2020,1,TRUE,2016,TRUE
59058804,2022-02-03,8,0,2022,4,"",1,"NEGATIVE","NO_OPINION","NEGATIVE",1,1,1,2,"Terrible experience overall; do not recommend.","D2L","","","","Flexibility and remote work.","Underpaid (acknowledged by leadership but not changed). Overworked. No recognition. Toxic environment full of favoritism. Target of bullying and harassment. No career planning, growth, or personal development opportunities (internal programs lacked relevant courses). Poor communication and no transparency. Loss of many amazing people in leadership completely changed the culture and department function. Had to fight for an entitled referral bonus, which was never received.",1,1,3,"Technology",2022,8,TRUE,2018,TRUE
60667069,2022-03-04,0,0,2021,1,"REGULAR",1,"POSITIVE","DISAPPROVE","POSITIVE",3,4,3,5,"NHS Blood campaign","Teleperformance","Liverpool, England","Customer Service","Pay more money.","Home working. Outbound calling. Nice role with no strict targets. Working with nice customers who want to help.","Minimum wage. Scripted calls are very robotic.",2,3,2,"Professional Services",2022,0,TRUE,2020,TRUE
67744412,2022-08-09,0,0,2022,2,"REGULAR",1,"POSITIVE","APPROVE","POSITIVE",5,5,5,5,"Too good to work","Teleperformance","Thāne","Custom Service Executive","Management is professional.","Good and professional BPO, and a leading company for growth.","There are rules that need to be followed.",5,5,5,"Professional Services",2022,0,TRUE,2020,TRUE
60517363,2022-03-02,3,0,2019,1,"REGULAR",1,"POSITIVE","APPROVE","POSITIVE",5,5,5,5,"Teaching ARTIFICIAL INTELLIGENCE","Teleperformance","Hyderābād","Product Analyst","Try to provide lunch for the night batch.","Nice place to work, good cafeteria.","New process when I joined.",5,5,5,"Professional Services",2022,3,TRUE,2018,TRUE
42877944,2021-02-22,3,0,2019,4,"REGULAR",1,"NEUTRAL","NO_OPINION","NEGATIVE",1,1,2,4,"Avoid.","Intesa Sanpaolo","London, England","Junior Accountant","","Good work-life balance and working hours.","No growth perspectives. Management is unreachable, and HR is an absolute shame.",2,1,1,"Finance",2021,3,TRUE,2015,TRUE
69284983,2022-09-21,4,0,2018,1,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Humiliation all around.","Diverse Lynx","","","","","Employees experience free humiliation because management has hired all relatives.",1,1,3,"Technology",2022,4,TRUE,2017,TRUE
57298211,2022-01-02,2,0,2021,1,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Terrible place.","Securitas","","","","Friendly officers to work with.","Terrible management and pay. Expectations often involve doing work that should be done by maintenance companies. No COVID safety measures, and cars are not cleaned after positive test results.",1,1,3,"Professional Services",2022,2,FALSE,2021,TRUE
69810626,2022-10-05,1,0,2019,4,"",1,"POSITIVE","NO_OPINION","NEGATIVE",3,4,2,1,"Underpaid and understaffed.","Save A Lot Food Stores","","","","Easy to move up with minimal effort. Friendly teams. Flexibility for different roles.","Long hours. Understaffed, often working with skeleton crews. Constant demands and unorganized direction from upper management.",2,2,3,"Retail",2022,1,TRUE,2015,TRUE
67945157,2022-08-15,1,0,2021,2,"",1,"NEUTRAL","NO_OPINION","NEGATIVE",2,2,2,1,"Terrible upper management made work frustrating.","GameStop","","","","No early hours. Ability to ""check out"" games for product knowledge. Employee discount.","Toxic upper management. Confusing floor plans. Customers expect employees to know everything about every game/system. Non-negotiable trade-in prices frustrate customers, who assume employees determine the value of worn-out controllers.",2,1,3,"Retail",2022,1,FALSE,2020,TRUE
77337346,2023-06-13,0,0,2020,1,"REGULAR",1,"POSITIVE","APPROVE","POSITIVE",4,4,5,5,"Good","Teleperformance","Phoenix, AZ","Customer Service Representative","Very nice staff.","Very good place to work.","Very fun people to be",4,5,5,"Professional Services",2023,0,TRUE,2019,TRUE
60061842,2022-02-21,0,0,2021,4,"PART_TIME",1,"POSITIVE","NO_OPINION","POSITIVE",2,3,3,4,"Good","Walmart","White House, TN","Online Grocery Pickup Associate","More meetings and actually take suggestions.","Frequent raises, opportunities for promotions, flexible schedule.","Favoritism among employees, catty workers, many high schoolers who bring drama, sometimes lazy management, frequent management changes, and lazy employees who don't contribute equally.",3,2,3,"Retail",2022,0,TRUE,2017,TRUE
38422211,2020-11-17,5,0,2020,2,"",1,"NEGATIVE","NO_OPINION","NEGATIVE",3,2,2,3,"Another service-based company calling itself a product-based company.","KPIT Technologies","","","","The new office in Phase 3. A lot to learn as a Software Developer (if in the right place).","Operates like a typical service-based company despite claiming to be product-based. Products are developed purely based on client requirements, meaning projects start from scratch even for similar ideas. Business Leaders (VPs or AVPs) hold excessive power, able to hire, fire, speak rudely, or impose sanctions without cause or review, often based on tenure (15+ years) or nepotism. Hikes are not performance-based but tied to current salary; freshers get higher hikes (20-30%) than experienced employees (5-8%), or no hike at all. Despite quarter-on-quarter profits during COVID-19, the company imposed salary cuts and layoffs. Leaves and salary are deducted for forgetting to fill time-logs, with no benefit of the doubt. HR has no authority; VPs make final decisions. Everything requires three levels of approval, even unblocking a website.",2,1,3,"Technology",2020,5,FALSE,2018,TRUE
58767322,2022-01-29,0,0,2022,1,"REGULAR",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,5,1,1,"Zero wasn't an option","Walmart","Clearwater, FL","Electronics Sales Associate","Leave.","Some people were pleasant to work with.","",1,1,3,"Retail",2022,0,TRUE,2021,TRUE
64085351,2022-05-13,0,0,2021,4,"REGULAR",1,"POSITIVE","APPROVE","NEGATIVE",5,5,3,5,"Group Internal Consulting (GIC)","UBS","Hyderābād","Associate Director","Understand the aspirations of consultants and allow them to decide their career paths.","UBS has a great work culture and genuinely cares for its employees. Supportive and knowledgeable peer group. Good work-life balance.","Operates as a body shopping practice where consultants are placed based on management requirements rather than their interests and competencies, leading to dissatisfaction. Slow growth compared to Big4 firms globally.",4,5,3,"Finance",2022,0,TRUE,2017,TRUE
23528682,2018-11-22,7,0,2017,4,"CONTRACT",0,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"One of the worst MNCs to work for; a mistake in my life.","Anheuser-Busch InBev","Bengaluru","Analyst","If you are a product-based company, behave like one.","Hardly any pros. The India Unit of shared services GCC may look good from outside, but has a pathetic work environment internally.","The company initially acts result-oriented, but if you exceed expectations, they will find fault in your methods (even if long-standing) and try to prove your work is worthless. Management is immature; taking independent decisions for the company's benefit without involving your immediate line manager can jeopardize your project and career, potentially leading to termination. GCC does not value loyalty from consistent performers; even after 10 years, management will find a way to dismiss you, resulting in zero job security at ABInBev. It is advisable not to consider any offer from GCC, even if unemployed. Management and HR are the worst experienced to date; HR was better when with Accenture. Office politics are worse than Indian politics. Aside from formal work attire and GCC office infrastructure, there is nothing attractive about the company.",2,1,1,"Manufacturing",2018,7,TRUE,2013,TRUE
41756992,2021-02-01,0,0,2018,6,"REGULAR",1,"POSITIVE","APPROVE","POSITIVE",4,3,4,4,"A good place to work despite a few difficult individuals.","Novartis","","Business Franchise Head","Implement better structures for reward, recognition, and talent development to avoid favoritism or unfair compensation schemes based solely on HR input. The company is losing a lot of good talent.","Good benefits, annual leave, pension, and car allowance. Global leadership has a good philosophy that needs to trickle down to the rest of the organization.","Some managers play favorites, affecting growth prospects. HR was not supportive of associates.",4,4,3,"Healthcare",2021,0,TRUE,2012,TRUE
5359559,2014-11-11,2,0,2013,9,"REGULAR",0,"NEUTRAL","NO_OPINION","POSITIVE",3,4,4,2,"You have to work to get the rewards.","Citi","Dallas, TX","Operations","Management is likely frustrated about losing good people to external opportunities. However, paying people to match the competition, even with an out-of-step pay increase requiring higher approval, is worthwhile considering the cost of hiring someone new. More external learning opportunities (e.g., conferences) for mid-level operations staff would improve performance and reduce feelings of isolation within 'the machine'.","Lots of opportunity if willing to work hard and be humble. A company this big always has a place for the right fit. Endless opportunities to learn how things work in the financial services industry, if flexible and willing to move laterally or geographically.","Generally pays middle-of-the-market and, due to economic downturn, does not bonus to meet or beat the market as in the past. There are many difficult personalities and politics, some of whom advance quickly, requiring tolerance. Finding the right management fit can be difficult. Employees can earn more and advance higher by leaving and returning. A level of tolerance for market uncertainty is required.",3,4,3,"Finance",2014,2,TRUE,2004,TRUE
12745576,2016-11-21,1,0,2015,2,"REGULAR",0,"NEGATIVE","DISAPPROVE","NEGATIVE",1,2.5,3,1,"Bad place to work.","Reliance Industries","Dahej","Anonymous Employee","Management should definitely try to improve the company's work culture; otherwise, the high attrition rate problem cannot be solved.","Salary is good. Township is good.","Bad HR policies. Pathetic food quality. No safety measures followed. Bad middle management. Bad work culture. No work-life balance.",4,1,3,"Energy/Mining",2016,1,TRUE,2013,TRUE
76974814,2023-06-01,0,0,2022,9,"REGULAR",1,"POSITIVE","APPROVE","POSITIVE",5,4,5,2,"","Iberdrola","Altamira, Tamaulipas","Gerente General operaciones","None, everything is very good.","Many and very good; it's worth it.","Few; everything is very viable and good.",4,5,5,"Energy/Mining",2023,0,TRUE,2013,TRUE
56955243,2021-12-21,1,0,2018,2,"REGULAR",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,5,"Avoid.","Bank of America","New York, NY","Model Risk Management","Use consultants and temporary workforces instead of H1 visas from Asia.","","Incompetent management from top down. Many cheap H1B visa laborers run the show with limited understanding of the U.S. financial system and markets. John Waters is incompetent. Full-time employees are treated like contractors. Easy to get a job offer, but can be fired without notice or severance. Age, gender, and race discrimination are rampant in the MRM team from top down.",1,1,1,"Finance",2021,1,TRUE,2016,TRUE
45956542,2021-04-23,4,0,2021,4,"",1,"POSITIVE","APPROVE","NEGATIVE",5,5,4,3,"Great CEO, but other executives are not as good.","VMLY and R","","","","Liberal environment and socially vibrant culture.","Some bullying behavior by senior leaders is very difficult to report or professionally resolve.",3,3,3,"Marketing",2021,4,TRUE,2017,TRUE
74501670,2023-03-14,1,0,2022,2,"",1,"POSITIVE","APPROVE","POSITIVE",5,5,5,3,"Fast-growing company with many opportunities for growth.","Commonwealth Corporation","","","","CommCorp has made strides in DEI efforts, creating an inclusive and supportive workplace culture. They actively encourage applications from all backgrounds and provide ongoing training for everyone to feel valued. There are plenty of opportunities for growth and advancement, allowing employees to take on new responsibilities and learn new skills. Highly recommended for those seeking a great place to work that values DEI and offers room for growth.","There have been many recent shifts and growth; if strategies are not understood, it can feel like a lot of change, especially in a remote environment. Work-life balance can be hard to manage due to everyone's passion.",5,5,3,"Government",2023,1,TRUE,2020,TRUE
60546478,2022-03-02,1,0,2022,4,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",5,5,1,1,"Manage merch team and supervisor of sales","Liberty Coca Cola Beverages","","","","Vacation time.","No work-life balance.",1,1,3,"Manufacturing",2022,1,TRUE,2018,TRUE
67788914,2022-08-10,1,0,2018,2,"REGULAR",1,"NEGATIVE","NO_OPINION","NEGATIVE",2,3,3,1,"","Nestlé","Los Angeles, CA","Software Engineer","Treat employees better.","Discounted products. Good salary. Job security.","Stress. Overwork. Bad retirement plan.",4,1,3,"Manufacturing",2022,1,TRUE,2016,TRUE
66148316,2022-06-30,2,0,2022,1,"",1,"NEUTRAL","DISAPPROVE","NEGATIVE",1,1,2,1,"Unfair termination.","EBG","","","","The job is work from home.","Management is lazy; everyone makes up rules as they go, leading to inconsistency, then holds employees responsible for their mistakes. Communication is only via Teams, so nothing is recorded, and managers give conflicting instructions. The job lacks professionalism until management wants to criticize something, despite managers having crying kids, barking dogs, and side conversations with spouses during team meetings. Management bullied the employee into working on their son's birthday, then used a computer malfunction as a reason for termination. They also allowed the employee to work from the hospital during their son's surgery using hotspots to avoid being short-handed, then used this as a reason for termination. They fired the employee without incident on their first day back from vacation because they couldn't hold managers accountable for not approving time off correctly.",4,1,3,"Professional Services",2022,2,TRUE,2021,TRUE
61503431,2022-03-21,1,0,2020,2,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,2,"Rough Times - Do not recommend","Cludo","","","","Nice office, snacks, everyone is suffering together.","Moved offices 3 times in 2 years, leadership shifted constantly and was secretive, harassment reports, legal concerns.",1,1,3,"Technology",2022,1,TRUE,2018,TRUE
46277314,2021-04-29,1,0,2021,1,"",1,"NEGATIVE","DISAPPROVE","NEGATIVE",1,1,1,1,"Run","We Insure","","","","Being able to clock out and walk away for a bathroom break.","Training sucked, hours sucked, doing everybody's work on top of your own, and being treated as a person is nonexistent. You're just a number.",3,2,3,"Finance",2021,1,TRUE,2020,TRUE
67288128,2022-07-28,4,0,NA,2,"PART_TIME",1,"NEUTRAL","APPROVE","NEGATIVE",5,5,5,5,"Could be good but can never be great.","TD","Ottawa, ON","CEA/Customer Service Representative","Scrap 'LEI'. LEI should be used for FAs, FPs, PBAs. LCEA/CEA roles are not long enough experiences to impress a client. Customers with prior bad experiences elsewhere sometimes give negative survey feedback for unrelated transactions at my branch, unfairly impacting my performance.","Depending on the branch, there could be the best co-workers, good managers, and a good environment. Many benefits. You get to feel proud working in a bank.","Performance is judged solely on customer survey opinions, which have many flaws. Customers with bad experiences with other departments or branches unfairly give negative survey feedback for transactions at my branch, making me the 'fall guy'. Management acknowledges survey flaws for frontline associates but offers no real solutions. Customers also give negative survey feedback for employees simply doing their job, such as asking for ID for transactions, even when following compliance rules. Management's advice on handling these situations is inconsistent and unhelpful, and HR seems unresponsive.",5,5,5,"Finance",2022,4,FALSE,2020,TRUE
24277217,2019-01-18,14,0,2015,2,"REGULAR",0,"NEUTRAL","NO_OPINION","NEGATIVE",1,4,1,1,"CSR / Travel Sales Associate Experience","Allianz","Richmond, VA","Sales Associate","Call centers are absurd but necessary. Be more cognizant of employees' mental health and daily responsibilities. Pay is egregiously low; denying monthly bonuses for minor infractions like returning late from a restroom break is unfair. Employees do not enjoy hokey incentives. Recording employees dealing with upset customers while playing 'Happy' is terrible. Coupons for soup after generating millions are insulting. Pay employees better, allow them to participate in appreciation days, be more flexible with PTO, and admit flaws in customer policies.","The headquarters building in Richmond is very nice.","Strict adherence to phone availability from log-on to log-off, with limited breaks and extended days for longer lunches. Supervisors with lower education critique calls based on absurd metrics, leading to forfeiture of monthly bonuses for minor errors. Monthly bonuses are easily forfeited for minor call failures, despite significant team contributions. Incentives like rubber bracelets and soup coupons are insulting. Employee appreciation days are not extended to call center staff, who are required to remain on phones. Lack of career development and vertical transition opportunities for claims, customer service, and sales departments. Mandatory alternating weekend and holiday work, with a lottery system for major holidays based on accrued points, often leading to working major holidays. Low hourly pay, with slightly higher rates only for undesirable shifts. Strict PTO accrual and usage rules, with limited availability due to staffing requirements. Dealing with disgruntled customers, often delivering bad news about policy coverage (e.g., to cancer patients), leading to emotionally draining and abusive calls. Management is aware of these issues but does not care, relying on a constant pool of high school graduates or underemployed bachelor's degree holders.",1,2,1,"Finance",2019,14,TRUE,2013,TRUE
41260708,2021-01-22,1,0,2021,2,"",1,"POSITIVE","APPROVE","POSITIVE",5,5,5,5,"Excellent Company","IESA","","","","Fast-paced dynamic company, great working environment, continued staff support during the Covid pandemic, great colleagues and leadership.","",5,5,3,"Professional Services",2021,1,TRUE,2019,TRUE
42659199,2021-02-17,4,0,2020,6,"",1,"NEGATIVE","APPROVE","NEGATIVE",3,3,2,4,"Stuck in the past","ZOLL Medical","","","","Nice office, 'can-do' attitude among staff, city-adjacent location, fulfilling work on a life-saving device.","Limited utility and small customer base for the device, with no new version commercialized in a decade. Slow-moving organization, little attention to systemic problems. Upper management politics stall productive change. Bureaucratic and hierarchical environment stifles innovation and advancement for talented engineers and developers. Uncompetitive salaries compared to other tech companies in Pittsburgh.",3,2,3,"Healthcare",2021,4,TRUE,2014,TRUE
